identifier	metabolite_name	rt_lib	inchikey	ion_mod
ACMG_aqC18_POS_0212	LO317_Isomaltose	38.7	YJYPHIXNFHFHND-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0213	LIM3310_Cysteine	38.7	HYYBABOKPJLUIN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0214	LO32_Trimethylamine N-oxide dihydrate	38.7	JWGBOHJGWOPYCL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0215	LL241_Cartinine	39.0	ALHUZKCOMYUFRB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0216	LO488_2,3-Dihydroxybutanedioic acid	39.0	NGHOLYJTSCBCGC-QXMHVHEDSA-N	positive
ACMG_aqC18_POS_0217	MS5213_S-(5'-Adenosyl)-L-methionine	39.0	XBGGUPMXALFZOT-VIFPVBQESA-N	positive
ACMG_aqC18_POS_0218	MS5003_Imidazole	39.0	YTFVRYKNXDADBI-SNAWJCMRSA-N	positive
ACMG_aqC18_POS_0219	MS5028_Methionine sulfoxide	39.0	OMNVYXHOSHNURL-WPRPVWTQSA-N	positive
ACMG_aqC18_POS_0220	MS5028_O-Methylserine	39.0	FFGPTBGBLSHEPO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0221	MS5029_O-Methylserine	39.0	NKOUWLLFHNBUDW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0222	MS5033_Glycylsarcosine	39.0	ZDQWESQEGGJUCH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0223	LO521_Arabinose	39.0	UJNOLBSYLSYIBM-SGUBAKSOSA-N	positive
ACMG_aqC18_POS_0224	LO522_Maltose	39.0	FMHHVULEAZTJMA-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0225	LO56_2-Deoxy-D-glucose	39.0	OHDFENKFSKIFBJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0226	LO65_Delta-Gluconolactone	39.0	MKUXAQIIEYXACX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0227	LIM3307_Dehydroascorbic acid	39.599999999999994	QGDOQULISIQFHQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0228	LO303_Serine-alanine dipeptide	39.6	PCMORTLOPMLEFB-ONEGZZNKSA-N	positive
ACMG_aqC18_POS_0229	LO481_5-Aminolevulinic acid	39.6	SVURIXNDRWRAFU-OGMFBOKVSA-N	positive
ACMG_aqC18_POS_0230	LIM3307_Proline	39.6	RGZSQWQPBWRIAQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0231	LIM3310_Allantoin	39.6	FQTLCLSUCSAZDY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0232	MS5208_Palatinose	39.6	JBCLFWXMTIKCCB-VIFPVBQESA-N	positive
ACMG_aqC18_POS_0233	MS5000_Creatinol phosphate	39.6	NLZUEZXRPGMBCV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0234	MS5023_2-aminobutyric acid	39.6	INGSNVSERUZOAK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0235	LO622_Ribose	39.6	GUUHFMWKWLOQMM-NTCAYCPXSA-N	positive
ACMG_aqC18_POS_0236	LO05_Trigonelline	39.6	BGEBZHIAGXMEMV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0237	LO08_Quinic acid	39.6	KPYSYYIEGFHWSV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0238	LO11_L-(+)-Rhamnose Monohydrate	39.6	SESFRYSPDFLNCH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0239	LO12_4-Amino-5-imidazolecarboxamide	39.6	ZTHYODDOHIVTJV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0240	LO21_4-Imidazoleacetic acid hydrochloride	39.6	VUNOFAIHSALQQH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0241	LO27_1-Methylguanidine hydrochloride	39.6	ORMHZBNNECIKOH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0242	LO30_alpha-L-Rhamnose	39.6	DSLZVSRJTYRBFB-LLEIAEIESA-N	positive
ACMG_aqC18_POS_0243	LO30_N-Acetyl-D-mannosamine	39.6	QCHFTSOMWOSFHM-WPRPVWTQSA-N	positive
ACMG_aqC18_POS_0244	LO45_D-Cellobiose	39.6	RKFAZBXYICVSKP-AATRIKPKSA-N	positive
ACMG_aqC18_POS_0245	LO53_Raffinose	39.6	DQFBYFPFKXHELB-VAWYXSNFSA-N	positive
ACMG_aqC18_POS_0246	LO58_N-Acetyl-D-galactosamine	39.6	GTOFKXZQQDSVFH-VIFPVBQESA-N	positive
ACMG_aqC18_POS_0247	LO59_N-Acetyl-D-Glucosamine	39.6	HJBWJAPEBGSQPR-GQCTYLIASA-N	positive
ACMG_aqC18_POS_0248	LO60_Thiamine hydrochloride	39.6	HEFNNWSXXWATRW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0249	LO61_Lactulose	39.6	HXVTYMWVMVKVTF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0250	LO62_Sucrose	39.6	UUGLJVMIFJNVFH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0251	LO309_1,5-Anhydrosorbitol	39.900000000000006	SCCDQYPEOIRVGX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0252	LO314_Ergothioneine	40.2	YSAVZVORKRDODB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0253	LO316_1-Deoxy-D-glucitol	40.2	FCCDDURTIIUXBY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0254	LO484_Alpha-aminobutyric acid	40.2	SDQFDHOLCGWZPU-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0255	MS5215_Melezitose	40.2	HUDBDWIQSIGUDI-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0256	MS5031_Glyceric acid	40.2	PNMUAGGSDZXTHX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0257	MS5042_Dihydroxyacetone	40.2	HMKKIXGYKWDQSV-KAMYIIQDSA-N	positive
ACMG_aqC18_POS_0258	LO523_Sucrose	40.2	CYIFVRUOHKNECG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0259	LO341_Oxaloacetic acid	40.2	YBRVSVVVWCFQMG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0260	LO16_Creatinine	40.2	QPHLRCUCFDXGLY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0261	LO16_Octopamine hydrochloride	40.2	FOIPWTMKYXWFGC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0262	LO17_DL-Glyceraldehyde	40.2	FBUBVLUPUDBFME-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0263	LO19_Methyl-β-D-galactopyranoside	40.2	MBBZMMPHUWSWHV-BDVNFPICSA-N	positive
ACMG_aqC18_POS_0264	LO23_DL-3-AMINOISOBUTYRIC ACID	40.2	NHTGHBARYWONDQ-JTQLQIEISA-N	positive
ACMG_aqC18_POS_0265	LO26_Phosphocreatine disodium salt hydrate	40.2	RYYVLZVUVIJVGH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0266	LO27_Norepinephrine	40.2	HOVAGTYPODGVJG-XUUWZHRGSA-N	positive
ACMG_aqC18_POS_0267	LO32_L-Homocitrulline	40.2	PZSJOBKRSVRODF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0268	LO35_5-Aminovaleric acid	40.2	PFWYHTORQZAGCA-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0269	LO48_5'-Guanylic acid	40.2	UYLKDZXJEKFFHJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0270	LO49_N-Acetylputrescine hydrochloride	40.2	UTYVDVLMYQPLQB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0271	LO51_Asymmetric dimethylarginine	40.2	NRSCPTLHWVWLLH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0272	LO63_2'-Deoxyuridine 5'-monophosphate disodium salt	40.2	YFTGOBNOJKXZJC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0273	LO64_Citric acid	40.2	CRIGTVCBMUKRSL-ALCCZGGFSA-N	positive
ACMG_aqC18_POS_0274	LO64_L(+)-Ascorbic acid	40.2	TZJLGGWGVLADDN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0275	LO66_Maltotriose	40.2	QNVWGEJMXOQQPM-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0276	LO67_L-(-)-Fucose	40.2	XECPAIJNBXCOBO-MMPJQOAZSA-N	positive
ACMG_aqC18_POS_0277	LO70_proline	40.2	QZTKDVCDBIDYMD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0278	LO71_Creatine	40.2	LCQLHJZYVOQKHU-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0279	LO76_β-Nicotinamide mononucleotide	40.2	XKUKSGPZAADMRA-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0280	LO309_Asymmetric dimethylarginine	40.5	ZDLDXNCMJBOYJV-YFKPBYRVSA-N	positive
ACMG_aqC18_POS_0281	MS5037_Ribonic acid gamma-lactone	40.5	DAUAQNGYDSHRET-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0282	LO18_L-Dihydroorotic acid	40.5	KCDXJAYRVLXPFO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0283	LO30_Stachydrine	40.5	ITECRQOOEQWFPE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0284	LO72_Aminoadipic acid	40.5	JYPHNHPXFNEZBR-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0285	LO302_3-Aminoisobutyric acid	40.800000000000004	JZKXXXDKRQWDET-QMMMGPOBSA-N	positive
ACMG_aqC18_POS_0286	LO303_Ectoine	40.800000000000004	HFNGYHHRRMSKEU-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0287	LO306_Proline betaine	40.800000000000004	LKDRXBCSQODPBY-BGPJRJDNSA-N	positive
ACMG_aqC18_POS_0288	LO312_Maltotriose	40.800000000000004	RFSUNEUAIZKAJO-ARQDHWQXSA-N	positive
ACMG_aqC18_POS_0289	LO320_Methylimidazoleacetic acid	40.800000000000004	CDAISMWEOUEBRE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0290	LO482_Quinic acid	40.800000000000004	MSWZFWKMSRAUBD-GASJEMHNSA-N	positive
ACMG_aqC18_POS_0291	LIM3309_Orotic acid	40.800000000000004	HCAJEUSONLESMK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0292	MS5001_Isocytosine	40.800000000000004	GBFLZEXEOZUWRN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0293	MS5012_β-Guanidinopropionic acid	40.800000000000004	RADIRXJQODWKGQ-HWKANZROSA-N	positive
ACMG_aqC18_POS_0294	MS5013_Creatine	40.800000000000004	ILEDWLMCKZNDJK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0295	MS5015_Glucuro-3,6-lactone	40.800000000000004	OGLCQHRZUSEXNB-WHDMSYDLSA-N	positive
ACMG_aqC18_POS_0296	MS5018_Carbocysteine	40.800000000000004	DBHODFSFBXJZNY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0297	MS5018_Thiourea	40.800000000000004	JUQLUIFNNFIIKC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0298	MS5034_D-Saccharic acid 1,4-lactone	40.800000000000004	OCDGBSUVYYVKQZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0299	MS5042_Ethylenediaminetetraacetic acid	40.800000000000004	UDSFAEKRVUSQDD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0300	MS5046_3-Hydroxypyridine	40.800000000000004	DKMROQRQHGEIOW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0301	LO02_Zinc Orotate	40.800000000000004	JDTWZSUNGHMMJM-FSPLSTOPSA-N	positive
ACMG_aqC18_POS_0302	LO05_5'-Cytidylic acid	40.800000000000004	RBNWAMSGVWEHFP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0303	LO07_Aceglutamide	40.800000000000004	YYZUSRORWSJGET-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0304	LO09_3-Methyladenine	40.800000000000004	JOXIMZWYDAKGHI-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0305	LO09_DL-Adrenaline Hydrochloride	40.800000000000004	AWUCVROLDVIAJX-GSVOUGTGSA-N	positive
ACMG_aqC18_POS_0306	LO14_DL-Homocysteine	40.800000000000004	IFYYFLINQYPWGJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0307	LO20_(L)-Dehydroascorbic acid	40.800000000000004	LLEMOWNGBBNAJR-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0308	LO21_Nα-Acetyl-L-asparagine	40.800000000000004	BXRMEWOQUXOLDH-ZCFIWIBFSA-N	positive
ACMG_aqC18_POS_0309	LO21_Uridine 5'-monophosphate	40.800000000000004	LKUDPHPHKOZXCD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0310	LO22_N-Formylglycine	40.800000000000004	CRUILBNAQILVHZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0311	LO23_INOSINIC ACID	40.800000000000004	ZFBNNSOJNZBLLS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0312	LO25_3-Ureidopropionic acid	40.800000000000004	AGIQIOSHSMJYJP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0313	LO25_Glycolaldehyde dimer	40.800000000000004	IZZIWIAOVZOBLF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0314	LO27_2-Deoxy-D-ribose	40.800000000000004	PGRHXDWITVMQBC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0315	LO28_Adenine	40.800000000000004	XLEYFDVVXLMULC-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0316	LO30_1-Kestose	40.800000000000004	LEHOTFFKMJEONL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0317	LO30_Creatine phosphate disodium salt tetrahydrate	40.800000000000004	ZGGJYLYCHXPTRY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0318	LO31_Malonic acid	40.800000000000004	JKLRIMRKZBSSED-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0319	LO31_Ureidosuccinic acid	40.800000000000004	DFYRUELUNQRZTB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0320	LO37_NADH, disodium salt hydrate	40.800000000000004	JACRWUWPXAESPB-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0321	LO37_SDMA	40.800000000000004	LEGPZHPSIPPYIO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0322	LO51_L-(-)-Malic acid	40.800000000000004	WJUFSDZVCOTFON-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0323	LO52_O-Acetylserine	40.800000000000004	VOXXWSYKYCBWHO-QMMMGPOBSA-N	positive
ACMG_aqC18_POS_0324	LO53_Shikimic Acid	40.800000000000004	CBOQJANXLMLOSS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0325	LO55_Ac-Arg-OH	40.800000000000004	GYCKQBWUSACYIF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0326	LO58_Synephrine	40.800000000000004	JIVGSHFYXPRRSZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0327	LO73_2-Aminoisobutyric acid	40.800000000000004	XNGIFLGASWRNHJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0328	LO74_H-Abu-OH	40.800000000000004	XCOJIVIDDFTHGB-YRNVUSSQSA-N	positive
ACMG_aqC18_POS_0329	LO75_L-(+)-Ergothioneine	40.800000000000004	KUBCEEMXQZUPDQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0330	LO76_5-Methylcytosine	40.800000000000004	BLFLLBZGZJTVJG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0331	LO305_Muramic acid	41.1	QEFRNWWLZKMPFJ-YGVKFDHGSA-N	positive
ACMG_aqC18_POS_0332	MS5013_Proline	41.1	KDYOFXPLHVSIHS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0333	LO36_MALTOTETRAOSE	41.1	JIRKNEAMPYVPTD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0334	LO72_Nα-Acetyl-L-lysine	41.1	OBKXEAXTFZPCHS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0335	LO76_S-Methyl-L-cysteine	41.1	KEQHJBNSCLWCAE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0336	LL241_Malonylcarnitine	41.4	NJGBTKGETPDVIK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0337	LO307_5-Aminopentanoic acid	41.4	QUMXDOLUJCHOAY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0338	LO310_Oxoglutaric acid	41.4	WFWKNGZODAOLEO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0339	LO314_N-alpha-Acetyl-L-lysine	41.4	SHZGCJCMOBCMKK-SXUWKVJYSA-N	positive
ACMG_aqC18_POS_0340	LO315_Alanine-alanine-alanine tripeptide	41.4	FSVCELGFZIQNCK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0341	LO315_Maltotetraose	41.4	QNRXNRGSOJZINA-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0342	LO317_Methylcysteine	41.4	YGCFIWIQZPHFLU-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0343	LO317_N-Acetylhistamine	41.4	SNICXCGAKADSCV-JTQLQIEISA-N	positive
ACMG_aqC18_POS_0344	LO321_Pseudouridine	41.4	CCRCUPLGCSFEDV-FPLPWBNLSA-N	positive
ACMG_aqC18_POS_0345	LO481_Isocitric acid	41.4	KKVZAVRSVHUSPL-GQCTYLIASA-N	positive
ACMG_aqC18_POS_0346	LO482_2-Oxoglutaric acid	41.4	XNCRUNXWPDJHGV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0347	LO483_Orotic acid	41.4	IYXGSMUGOJNHAZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0348	LO486_Dihydroorotic acid	41.4	UOBSVARXACCLLH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0349	LO486_Malic acid	41.4	IYXGSMUGOJNHAZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0350	LO489_Ascorbic acid	41.4	FXFYOPQLGGEACP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0351	MS5005_Propiolic acid	41.4	IHYJTAOFMMMOPX-LURJTMIESA-N	positive
ACMG_aqC18_POS_0352	MS5009_Metformin	41.4	DLHQZZUEERVIGQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0353	MS5016_O-Phosphotyrosine	41.4	PRNCMAKCNVRZFX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0354	MS5020_2-Methylfuran	41.4	GYDJEQRTZSCIOI-LJGSYFOKSA-N	positive
ACMG_aqC18_POS_0355	MS5020_Fucose	41.4	GNMSLDIYJOSUSW-LURJTMIESA-N	positive
ACMG_aqC18_POS_0356	MS5022_N-Acetylcarnosine	41.4	QMVPMAAFGQKVCJ-SNVBAGLBSA-N	positive
ACMG_aqC18_POS_0357	MS5026_1-Methylpyrrolidine	41.4	ZAJNGDIORYACQU-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0358	MS5043_4-Aminophenol	41.4	WNVCMFHPRIBNCW-YUMQZZPRSA-N	positive
ACMG_aqC18_POS_0359	LO341_2-Ketoglutaric acid	41.4	OSDLLIBGSJNGJE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0360	LO341_Fumaric acid	41.4	HJJPJSXJAXAIPN-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0361	LO341_Malic acid	41.4	HNDVDQJCIGZPNO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0362	LO601_2-Ketoglutaric acid	41.4	DTGKSKDOIYIVQL-MRTMQBJTSA-N	positive
ACMG_aqC18_POS_0363	LO15_DL-Normetanephrine hydrochloride	41.4	IAIHUHQCLTYTSF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0364	LO17_Dihydrouracil	41.4	NFLGAXVYCFJBMK-BDAKNGLRSA-N	positive
ACMG_aqC18_POS_0365	LO17_Pipecolinic acid	41.4	WUOACPNHFRMFPN-VIFPVBQESA-N	positive
ACMG_aqC18_POS_0366	LO30_2-Picolinic acid	41.4	WEEGYLXZBRQIMU-WAAGHKOSSA-N	positive
ACMG_aqC18_POS_0367	LO48_2-Ketoglutaric acid	41.4	CZCBTSFUTPZVKJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0368	LO54_1-Methyladenosine	41.4	ZYTMANIQRDEHIO-KXUCPTDWSA-N	positive
ACMG_aqC18_POS_0369	LO68_Disodium 5'-inosinate monohydrate	41.4	NEHNMFOYXAPHSD-JTQLQIEISA-N	positive
ACMG_aqC18_POS_0370	LO73_Nepsilon-Acetyl-L-lysine	41.4	XQDNFAMOIPNVES-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0371	LO74_1,6-anhydro-b-D-Glucose	41.4	KLIDCXVFHGNTTM-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0372	MS5214_Acarbose	41.699999999999996	ZENOXNGFMSCLLL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0373	MS5024_β-Alanine methyl ester	41.699999999999996	LGBXNZSSTFWRFS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0374	LO305_(R)C(S)S-Alliin	42.0	YQUVCSBJEUQKSH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0375	LIM3307_2-Deoxyribose	42.0	INCSQLZZXBPATR-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0376	MS5020_Homocysteine thiolactone	42.0	IJCKBIINTQEGLY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0377	MS5034_N-Acetylserine	42.0	KBOPZPXVLCULAV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0378	MS5040_Lactamide	42.0	WUBBRNOQWQTFEX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0379	MS5044_Isonicotinic acid	42.0	NVDJVEQITUWZDT-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0380	MS5044_Methyl-glucopyranoside	42.0	WONIGEXYPVIKFS-YIZRAAEISA-N	positive
ACMG_aqC18_POS_0381	LO71_4-Guanidinobutyric acid	42.0	LHXDLQBQYFFVNW-OIBJUYFYSA-N	positive
ACMG_aqC18_POS_0382	LO76_Isocitric acid trisodium salt	42.0	DSSYKIVIOFKYAU-XCBNKYQSSA-N	positive
ACMG_aqC18_POS_0383	LIM3308_Valine	42.9	RXBQNMWIQKOSCS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0384	LO70_Glutathione	43.199999999999996	WTEVQBCEXWBHNA-JXMROGBWSA-N	positive
ACMG_aqC18_POS_0385	MS5032_N-Carbamyl-L-Glutamic Acid	43.8	CHWNEIVBYREQRF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0386	LO47_1,5-Anhydrosorbitol	45.0	HEBKCHPVOIAQTA-ZXFHETKHSA-N	positive
ACMG_aqC18_POS_0387	LO72_L-Valine	46.800000000000004	JVTZFYYHCGSXJV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0388	LIM3303_2,3-Pyridinedicarboxylic acid	48.6	BHUIUXNAPJIDOG-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0389	LO488_Maleic acid	48.9	JJVNINGBHGBWJH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0390	LO321_L-Theanine	49.199999999999996	SULYEHHGGXARJS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0391	LO310_Dihydrothymine	50.4	YPTJKHVBDCRKNF-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0392	MS5044_Dimethyl sulfone	50.4	WLDWSGZHNBANIO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0393	LO601_Pyridoxal 5′-phosphate	50.4	UCQUAMAQHHEXGD-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0394	LO24_L-Norvaline	50.4	WHSXTWFYRGOBGO-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0395	LO62_Dopamine hydrochloride	50.4	APQPRKLAWCIJEK-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0396	LO64_3-Amino-4-hydroxybenzoic acid	50.4	AXVZFRBSCNEKPQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0397	LO75_L-Methionine	50.4	WDGXIUUWINKTGP-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0398	LO75_Levodopa	50.4	UYTPUPDQBNUYGX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0399	LO76_L-Theanine	50.699999999999996	ZZLHPCSGGOGHFW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0400	LL244_Succinylcarnitine	51.0	MGSRCZKZVOBKFT-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0401	LO308_5-Acetylamino-6-amino-3-methyluracil	51.0	GDWRKZLROIFUML-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0402	LO310_7-Methylguanine	51.0	OIGWAXDAPKFNCQ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0403	LO312_2-Hydroxyglutaric acid	51.0	DCSCXTJOXBUFGB-JGVFFNPUSA-N	positive
ACMG_aqC18_POS_0404	LO321_6-Hydroxynicotinic acid	51.0	NTPLXRHDUXRPNE-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0405	LO485_2-Hydroxyglutaric acid	51.0	DWPLEOPKBWNPQV-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0406	LO485_5-Oxoproline	51.0	JRHHJNMASOIRDS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0407	LO486_3-Hydroxyglutaric acid	51.0	PYMYPHUHKUWMLA-WDCZJNDASA-N	positive
ACMG_aqC18_POS_0408	LO486_N-acetyl-aspartic acid	51.0	PYMYPHUHKUWMLA-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0409	LO490_Citric acid	51.0	ONFOSYPQQXJWGS-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0410	LO490_Quinolinic acid	51.0	FOYHNROGBXVLLX-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0411	MS5006_Acrylamide monomer	51.0	CKOMXBHMKXXTNW-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0412	MS5019_Propylene glycol	51.0	VVNCNSJFMMFHPL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0413	MS5022_Methyl 4-aminobutyrate	51.0	SGNZYJXNUURYCH-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0414	MS5028_N,N-dimethylvaline	51.0	LROJZZICACKNJL-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0415	MS5029_5-Aminosalicylic acid	51.0	HSDSKVWQTONQBJ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0416	MS5046_4-Aminobenzyl alcohol	51.0	YSNWHRKJEKWJNY-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0417	LO341_Citric acid	51.0	WBYWAXJHAXSJNI-VOTSOKGWSA-N	positive
ACMG_aqC18_POS_0418	LO29_N-Acetyl-L-aspartic acid	51.0	VMUXSMXIQBNMGZ-UHFFFAOYSA-N	positive
ACMG_aqC18_POS_0419	MS5043_Uric acid	51.3	BVQVLAIMHVDZEL-UHFFFAOYSA-N	positive
